#KO	geneTPM	geneNAME
K05499	186.036	cytR; LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG
K13818	136.459	mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]
K13819	33.3785	K13819; NifU-like protein
K03300	149.221	TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family
K03301	4.41774	TC.AAA; ATP:ADP antiporter, AAA family
K09384	57.9215	K09384; uncharacterized protein
K03303	577.252	lctP; lactate permease
K03304	9.8172	tehA; tellurite resistance protein
K03305	426.557	TC.POT; proton-dependent oligopeptide transporter, POT family
K03306	299.425	TC.PIT; inorganic phosphate transporter, PiT family
K03307	156.584	TC.SSS; solute:Na+ symporter, SSS family
K03308	698.985	TC.NSS; neurotransmitter:Na+ symporter, NSS family
K03309	11.7806	TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family
K00290	193.89	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
K00293	20.1253	LYS9; saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]
K00294	125.169	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K00297	485.461	metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]
K05952	130.078	K05952; uncharacterized protein
K14698	1.96344	irtA, ybtP; ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]
K00298	69.7021	ceo; N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]
K00299	37.7962	ssuE, msuE; FMN reductase [EC:1.5.1.38]
K18574	133.514	ptpA; Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]
K08068	106.026	siaA, neuC1; UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]
K00752	39.7597	hasA; hyaluronan synthase [EC:2.4.1.212]
K00754	19.6344	bshA; L-malate glycosyltransferase [EC:2.4.1.-]
K17250	25.5247	pglI; GalNAc5-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase [EC:2.4.1.293]
K17251	39.2688	pglB; undecaprenyl-diphosphooligosaccharide---protein glycotransferase [EC:2.4.99.19]
K00756	292.062	pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K00757	421.158	udp, UPP; uridine phosphorylase [EC:2.4.2.3]
K00758	19.6344	deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]
K00759	556.635	APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K13820	19.6344	fliR-flhB; flagellar biosynthesis protein FliR/FlhB
K13821	589.032	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
K13829	1.96344	aroKB; shikimate kinase / 3-dehydroquinate synthase [EC:2.7.1.71 4.2.3.4]
K03310	1426.93	TC.AGCS; alanine or glycine:cation symporter, AGCS family
K03311	710.766	TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family
K03312	249.848	gltS; glutamate:Na+ symporter, ESS family
K17713	4.9086	bamB; outer membrane protein assembly factor BamB
K03313	292.062	nhaA; Na+:H+ antiporter, NhaA family
K03314	207.143	nhaB; Na+:H+ antiporter, NhaB family
K03315	398.578	nhaC; Na+:H+ antiporter, NhaC family
K03316	290.589	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family
K17716	113.88	capD; UDP-glucose 4-epimerase [EC:5.1.3.2]
K03317	256.229	TC.CNT; concentrative nucleoside transporter, CNT family
K03319	350.474	TC.DASS; divalent anion:Na+ symporter, DASS family
K18581	193.399	ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]
K12500	63.321	tesC; thioesterase III [EC:3.1.2.-]
K12503	9.8172	E2.5.1.68; short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]
K05964	9.8172	citX; holo-ACP synthase [EC:2.7.7.61]
K05966	10.7989	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
K12506	50.5586	ispDF; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]
K12509	49.086	rcpB; pilus assembly protein RcpB
K08077	4.9086	NUDT14; UDP-sugar diphosphatase [EC:3.6.1.45]
K09857	47.1226	K09857; uncharacterized protein
K09858	26.0156	K09858; SEC-C motif domain protein
K09859	55.4672	K09859; uncharacterized protein
K00760	446.192	hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
K13378	10.7989	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]
K00761	650.39	upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K00762	616.03	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K00763	646.954	pncB, NAPRT1; nicotinate phosphoribosyltransferase [EC:6.3.4.21]
K00764	938.525	purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]
K00765	273.409	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
K00766	307.278	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
K00767	208.125	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K00768	111.916	E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
K00769	113.389	gpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
K12055	156.584	K12055, parA; chromosome partitioning related protein ParA
K12056	73.1382	traG; conjugal transfer mating pair stabilization protein TraG
K12058	6.87204	traN; conjugal transfer mating pair stabilization protein TraN
K12059	1.96344	trbC; conjugal transfer pilus assembly protein TrbC
K03320	119.279	amt, AMT, MEP; ammonium transporter, Amt family
K03321	288.135	TC.SULP; sulfate permease, SulP family
K03322	118.297	mntH; manganese transport protein
K17722	76.0833	preT; dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]
K17723	9.8172	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
K03324	295.498	yjbB; phosphate:Na+ symporter
K03325	126.151	ACR3, arsB; arsenite transporter
K03326	178.673	TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family
K03327	798.63	TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family
K03328	746.107	TC.PST; polysaccharide transporter, PST family
K18590	4.41774	dfrA12, dhfr; dihydrofolate reductase (trimethoprim resistance protein) [EC:1.5.1.3]
K05970	2.94516	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
K07213	159.039	ATOX1, ATX1, copZ, golB; copper chaperone
K07214	21.107	fes; iron(III)-enterobactin esterase [EC:3.1.1.108]
K12510	40.7414	tadB; tight adherence protein B
K07215	159.53	pigA, hemO; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
K12511	99.1538	tadC; tight adherence protein C
K07216	13.2532	hr; hemerythrin
K12512	40.2505	tadD; tight adherence protein D
K07217	11.2898	K07217; Mn-containing catalase
K12513	26.9973	tadE; tight adherence protein E
K07218	104.062	nosD; nitrous oxidase accessory protein
K12514	43.1957	tadF; tight adherence protein F
K07219	23.0704	K07219; putative molybdopterin biosynthesis protein
K12515	72.1564	tadG; tight adherence protein G
K12516	14.2349	bigA; putative surface-exposed virulence protein
K12517	54.4855	papA; major pilin subunit PapA
K05979	49.086	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]
K09860	0	flgP; outer membrane protein FlgP
K02000	106.026	proV; glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
K09861	568.907	K09861; uncharacterized protein
K09862	68.2296	K09862; uncharacterized protein
K02001	145.785	proW; glycine betaine/proline transport system permease protein
K02002	182.6	proX; glycine betaine/proline transport system substrate-binding protein
K08084	51.0495	fimT; type IV fimbrial biogenesis protein FimT
K02003	2214.76	ABC.CD.A; putative ABC transport system ATP-binding protein
K02004	3800.73	ABC.CD.P; putative ABC transport system permease protein
K08086	158.548	fimV; pilus assembly protein FimV
K02005	560.071	ABC.CD.TX; HlyD family secretion protein
K02006	55.9581	cbiO; cobalt/nickel transport system ATP-binding protein
K02007	30.4333	cbiM; cobalt/nickel transport system permease protein
K02008	21.107	cbiQ; cobalt/nickel transport system permease protein
K00772	327.895	mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K00773	726.964	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
K04651	36.8145	hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF
K04652	26.5064	hypB; hydrogenase nickel incorporation protein HypB
K04653	4.41774	hypC; hydrogenase expression/formation protein HypC
K04654	27.4882	hypD; hydrogenase expression/formation protein HypD
K04655	15.7075	hypE; hydrogenase expression/formation protein HypE
K04656	71.1747	hypF; hydrogenase maturation protein HypF
K12060	1.96344	traU; conjugal transfer pilus assembly protein TraU
K12065	5.89032	traB; conjugal transfer pilus assembly protein TraB
K03332	42.214	fruA; fructan beta-fructosidase [EC:3.2.1.80]
K17733	6.87204	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]
K03335	50.0677	iolE; inosose dehydratase [EC:4.2.1.44]
K03336	36.8145	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]
K03338	45.65	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
K03339	383.853	iolJ; 6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]
K07220	49.5769	K07220; uncharacterized protein
K07222	2.94516	K07222; putative flavoprotein involved in K+ transport
K07223	90.3183	yfeX; porphyrinogen peroxidase [EC:1.11.1.-]
K07224	135.477	efeO; iron uptake system component EfeO
K05982	2.94516	E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]
K07225	9.8172	hmuS; putative hemin transport protein
K07226	160.511	hutZ, hugZ; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
K07227	14.2349	chuX; heme iron utilization protein
K05985	229.232	rnmV; ribonuclease M5 [EC:3.1.26.8]
K12524	211.561	thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
K12526	16.6892	lysAC; bifunctional diaminopimelate decarboxylase / aspartate kinase [EC:4.1.1.20 2.7.2.4]
K05988	1.96344	dexA; dextranase [EC:3.2.1.11]
K05989	8.83548	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
K02010	731.382	afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]
K08092	35.3419	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]
K02011	430.484	afuB, fbpB; iron(III) transport system permease protein
K08093	175.237	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]
K02012	397.106	afuA, fbpA; iron(III) transport system substrate-binding protein
K02013	1065.17	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]
K02014	1237.95	TC.FEV.OM; iron complex outermembrane recepter protein
K02015	1288.51	ABC.FEV.P; iron complex transport system permease protein
K02016	883.057	ABC.FEV.S; iron complex transport system substrate-binding protein
K02017	186.036	modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]
K02018	99.1538	modB; molybdate transport system permease protein
K02019	39.7597	modE; molybdate transport system regulatory protein
K00782	195.853	lldG; L-lactate dehydrogenase complex protein LldG
K00783	486.442	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K00784	725.491	rnz; ribonuclease Z [EC:3.1.26.11]
K00785	97.1903	lst; N-acetyllactosaminide alpha-2,3-sialyltransferase [EC:2.4.3.6]
K11200	35.3419	mngA, hrsA; 2-O-A-mannosyl-D-glycerate PTS system EIIABC component [EC:2.7.1.195]
K00786	136.95	GALT29A; beta-1,6-galactosyltransferase [EC:2.4.1.-]
K11202	4.41774	fryB; fructose-like PTS system EIIB component [EC:2.7.1.-]
K00788	640.573	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
K11203	23.5613	fryC, frvB; fructose-like PTS system EIIC or EIIBC or EIIABC component
K00789	923.308	metK, MAT; S-adenosylmethionine synthetase [EC:2.5.1.6]
K11206	93.2634	NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]
K11209	266.046	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K12079	1.96344	ptlB; type IV secretion system protein PtlB
K03340	139.404	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]
K03342	393.179	pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]
K03346	284.699	dnaB; replication initiation and membrane attachment protein
K07230	9.32634	p19, ftrA; periplasmic iron binding protein
K07231	2.4543	K07231; putative iron-regulated protein
K07234	66.2661	K07234; uncharacterized protein involved in response to NO
K07235	50.5586	tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]
K12532	7.3629	rtxD, fitB; membrane fusion protein, RTX toxin transport system
K07236	36.8145	tusC, dsrF; tRNA 2-thiouridine synthesizing protein C
K05994	5.39946	E3.4.11.10; bacterial leucyl aminopeptidase [EC:3.4.11.10]
K07237	42.214	tusB, dsrH; tRNA 2-thiouridine synthesizing protein B
K05995	95.2269	pepE; dipeptidase E [EC:3.4.13.21]
K07238	433.92	TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family
K05996	3.92688	cpt; carboxypeptidase T [EC:3.4.17.18]
K05997	4.41774	sufA; Fe-S cluster assembly protein SufA
K03800	478.098	lplA, lplJ, lipL1; lipoate---protein ligase [EC:6.3.1.20]
K02020	134.987	modA; molybdate transport system substrate-binding protein
K03801	260.647	lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]
K02021	295.007	ABC.MR; putative ABC transport system ATP-binding protein
K03803	96.6995	rseC; sigma-E factor negative regulatory protein RseC
K03804	88.8457	mukE; chromosome partition protein MukE
K02024	48.5952	lamB; maltoporin
K21721	33.3785	sbnB; N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase [EC:1.5.1.51]
K02025	354.892	ABC.MS.P; multiple sugar transport system permease protein
K03806	170.328	ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]
K02026	349.002	ABC.MS.P1; multiple sugar transport system permease protein
K09888	352.928	zapA; cell division protein ZapA
K02027	901.219	ABC.MS.S; multiple sugar transport system substrate-binding protein
K09889	220.887	yjgA; ribosome-associated protein
K03808	344.093	pqiA; paraquat-inducible protein A
K02028	1631.13	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
K03809	2.4543	wrbA; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K02029	1761.21	ABC.PA.P; polar amino acid transport system permease protein
K00790	1290.47	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
K00791	722.546	miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]
K00793	233.649	ribE, RIB5; riboflavin synthase [EC:2.5.1.9]
K00794	193.399	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]
K00795	285.681	ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
K00796	549.273	folP; dihydropteroate synthase [EC:2.5.1.15]
K00797	208.125	speE, SRM, SPE3; spermidine synthase [EC:2.5.1.16]
K11211	117.316	kdkA; 3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166]
K00798	149.712	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K00799	47.6134	GST, gst; glutathione S-transferase [EC:2.5.1.18]
K11216	37.3054	lsrK; autoinducer-2 kinase [EC:2.7.1.189]
K21273	4.9086	E2.5.1.88; trans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.88]
K17758	549.763	nnrD; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]
K21275	135.968	hexs-b; hexaprenyl-diphosphate synthase large subunit [EC:2.5.1.83]
K17759	498.714	NAXE, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]
K07240	342.13	chrA; chromate transporter
K07243	241.994	FTR, FTH1, efeU; high-affinity iron transporter
K12541	10.3081	lapB; ATP-binding cassette, subfamily C, bacterial LapB
K07245	8.34462	pcoD; copper resistance protein D
K07246	3.92688	ttuC, dmlA; tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]
K12542	134.987	lapC; membrane fusion protein, adhesin transport system
K12543	8.83548	lapE; outer membrane protein, adhesin transport system
K07248	163.947	aldA; lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21]
K09890	35.8328	arfA; alternative ribosome-rescue factor
K09891	82.4645	K09891; uncharacterized protein
K03810	349.983	mviM; virulence factor
K02030	2809.19	ABC.PA.S; polar amino acid transport system substrate-binding protein
K09892	71.6656	zapB; cell division protein ZapB
K03811	336.73	pnuC; nicotinamide mononucleotide transporter
K02031	566.453	ddpD; peptide/nickel transport system ATP-binding protein
K09893	80.9919	rraB; regulator of ribonuclease activity B
K02032	595.904	ddpF; peptide/nickel transport system ATP-binding protein
K03813	4.41774	modD; molybdenum transport protein [EC:2.4.2.-]
K09894	59.3941	K09894; uncharacterized protein
K02033	547.309	ABC.PE.P; peptide/nickel transport system permease protein
K09895	110.444	K09895; uncharacterized protein
K03814	142.84	mtgA; monofunctional glycosyltransferase [EC:2.4.1.129]
K02034	803.538	ABC.PE.P1; peptide/nickel transport system permease protein
K09896	75.1016	K09896; uncharacterized protein
K02035	1262	ABC.PE.S; peptide/nickel transport system substrate-binding protein
K09897	87.3731	K09897; uncharacterized protein
K03816	207.143	xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]
K02036	562.526	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]
K03817	7.85376	rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]
K09898	18.1618	K09898; uncharacterized protein
K02037	394.161	pstC; phosphate transport system permease protein
K09899	58.4124	K09899; uncharacterized protein
K02038	504.604	pstA; phosphate transport system permease protein
K02039	416.74	phoU; phosphate transport system protein
K21739	28.9608	rclA; probable pyridine nucleotide-disulfide oxidoreductase
K07702	3.92688	dpiA, citB; two-component system, CitB family, response regulator CitB
K07704	87.864	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]
K07705	176.219	lytT, lytR; two-component system, LytTR family, response regulator LytT
K07706	151.676	agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]
K07707	239.049	agrA, blpR, fsrA; two-component system, LytTR family, response regulator AgrA
K12090	6.87204	cag5; cag pathogenicity island protein 5
K17763	5.89032	rsbR; rsbT co-antagonist protein RsbR
K03366	59.8849	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
K03367	218.924	dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]
K07250	6.38118	gabT; 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]
K07251	37.3054	thiK; thiamine kinase [EC:2.7.1.89]
K12551	538.964	sgtA; monofunctional glycosyltransferase [EC:2.4.1.129]
K12552	409.377	pbpA; penicillin-binding protein 1 [EC:3.4.-.-]
K07257	74.6107	spsF; spore coat polysaccharide biosynthesis protein SpsF
K12553	465.826	pbp3; penicillin-binding protein 3 [EC:3.4.-.-]
K07258	877.167	dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
K12554	115.352	murN; alanine adding enzyme [EC:2.3.2.-]
K07259	339.184	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K12555	434.902	pbp2A; penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]
K12556	409.377	pbp2X; penicillin-binding protein 2X
K03820	478.098	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
K02040	515.894	pstS; phosphate transport system substrate-binding protein
K02041	40.7414	phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]
K02042	271.446	phnE; phosphonate transport system permease protein
K03823	220.396	pat, bar; phosphinothricin acetyltransferase [EC:2.3.1.183]
K02044	80.9919	phnD; phosphonate transport system substrate-binding protein
K03825	13.2532	aaaT; L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]
K02045	81.4828	cysA; sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]
K03826	25.5247	yiaC; putative acetyltransferase [EC:2.3.1.-]
K02046	130.569	cysU; sulfate/thiosulfate transport system permease protein
K21743	275.373	mta; MerR family transcriptional regulator, multidrug-efflux activator
K03827	51.5403	yjaB; putative acetyltransferase [EC:2.3.1.-]
K02047	106.517	cysW; sulfate/thiosulfate transport system permease protein
K21744	18.6527	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator
K03828	153.639	yjgM; putative acetyltransferase [EC:2.3.1.-]
K02048	57.9215	cysP; sulfate/thiosulfate transport system substrate-binding protein
K21745	197.326	adhR; MerR family transcriptional regulator, aldehyde-responsive regulator
K02049	208.616	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K07710	23.0704	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
K21749	30.4333	CMAS; N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92]
K07713	1.96344	zraR, hydG; two-component system, NtrC family, response regulator HydG
K04691	124.678	hhoB, degS; serine protease DegS [EC:3.4.21.-]
K07717	37.3054	glnK; two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]
K07718	233.159	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
K07719	24.543	glnL; two-component system, response regulator GlnL
K02500	331.331	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
K02501	224.814	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
K02502	265.555	hisZ; ATP phosphoribosyltransferase regulatory subunit
K02503	454.537	HINT1, hinT, hit; histidine triad (HIT) family protein
K02504	123.697	hofB; protein transport protein HofB
K08586	70.193	tpr; thiol protease [EC:3.4.22.-]
K02505	112.407	hofC; protein transport protein HofC
K15125	1609.04	fhaB; filamentous hemagglutinin
K02506	83.4462	hofD, hopD; leader peptidase HopD [EC:3.4.23.43]
K16907	22.5796	K16907; fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]
K02507	207.143	hofQ; protein transport protein HofQ
K19002	432.448	mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]
K02508	28.4699	hpaA; AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein
K08589	531.602	rgpA_B; gingipain R [EC:3.4.22.37]
K19003	16.1984	mgdA; 1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]
K02509	5.39946	hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]
K19005	573.325	ltaS; lipoteichoic acid synthase [EC:2.7.8.20]
K13888	338.203	macA; membrane fusion protein, macrolide-specific efflux system
K21298	41.2323	E2.4.1.333; 1,2-beta-oligoglucan phosphorylase [EC:2.4.1.333]
K07260	349.002	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K07261	106.026	mepA; penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]
K07262	130.569	pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]
K07263	279.79	pqqL; zinc protease [EC:3.4.24.-]
K07265	105.535	kpsS, lipB; capsular polysaccharide export protein
K07266	249.848	kpsC, lipA; capsular polysaccharide export protein
K07268	161.984	oapA; opacity associated protein
K02050	288.135	ABC.SN.P; NitT/TauT family transport system permease protein
K03831	75.5925	mogA; molybdopterin adenylyltransferase [EC:2.7.7.75]
K02051	310.714	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
K03832	359.801	tonB; periplasmic protein TonB
K02052	255.247	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein
K03833	249.848	selB, EEFSEC; selenocysteine-specific elongation factor
K02053	96.6995	ABC.SP.P; putative spermidine/putrescine transport system permease protein
K03834	372.563	tyrP; tyrosine-specific transport protein
K02054	102.099	ABC.SP.P1; putative spermidine/putrescine transport system permease protein
K03835	375.999	mtr; tryptophan-specific transport protein
K02055	417.722	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K02056	464.354	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
K03837	247.394	sdaC; serine transporter
K02057	604.249	ABC.SS.P; simple sugar transport system permease protein
K02058	445.701	ABC.SS.S; simple sugar transport system substrate-binding protein
K03839	323.968	fldA, nifF, isiB; flavodoxin I
K21755	27.979	bsdA; LysR family transcriptional regulator, salicylic acid-responsive activator of bsdBCD
K07720	223.341	yesN; two-component system, response regulator YesN
K07723	26.5064	ndoAI; CopG family transcriptional regulator / antitoxin EndoAI
K07724	112.898	ner, nlp, sfsB; Ner family transcriptional regulator
K07726	31.4151	K07726; putative transcriptional regulator
K07727	103.571	K07727; putative transcriptional regulator
K07729	565.471	K07729; putative transcriptional regulator
K02510	5.39946	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K08591	530.62	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
K16915	19.6344	cbiL; nickel transport protein
K08597	8.83548	SENP8, NEDP1, DEN1; sentrin-specific protease 8 [EC:3.4.22.68]
K13894	2.4543	yejB; microcin C transport system permease protein
K02517	367.163	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]
K02518	294.516	infA; translation initiation factor IF-1
K13896	18.1618	yejF; microcin C transport system ATP-binding protein
K02519	1101.49	infB, MTIF2; translation initiation factor IF-2
K06400	560.562	spoIVCA; site-specific DNA recombinase
K06405	6.38118	spoVAC; stage V sporulation protein AC
K06406	10.3081	spoVAD; stage V sporulation protein AD
K06407	10.7989	spoVAE; stage V sporulation protein AE
K03385	348.02	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]
K11704	79.0285	mtsA; iron/zinc/manganese/copper transport system substrate-binding protein
K06409	36.3237	spoVB; stage V sporulation protein B
K03386	150.694	PRDX2_4, ahpC; peroxiredoxin 2/4 [EC:1.11.1.24]
K11705	270.955	mtsC; iron/zinc/manganese/copper transport system permease protein
K11706	51.5403	mtsB; iron/zinc/manganese/copper transport system ATP-binding protein
K03387	145.785	ahpF; NADH-dependent peroxiredoxin subunit F [EC:1.8.1.-]
K11707	326.422	troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein
K11708	225.305	troC, mntC, znuB; manganese/zinc/iron transport system permease protein
K11709	282.245	troD, mntD, znuB; manganese/zinc/iron transport system permease protein
K07270	621.429	K07270; glycosyl transferase, family 25
K07271	139.895	licD; lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]
K07272	304.333	rgpF; rhamnosyltransferase [EC:2.4.1.-]
K07273	232.668	acm; lysozyme
